vehicle_category,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
HIGH END,DD,1.0972543090158846,2020,28,1.375,1.0723404255319149,0.7777777777777778,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2020,29,1.375,1.0723404255319149,1.4444444444444446,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2020,30,1.375,0.8578723404255317,1.2222222222222225,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2020,32,1.375,0.8578723404255321,1.277777777777778,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2020,34,1.375,1.0723404255319149,0.5000000000000001,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2021,4,1.375,0.8851063829787233,0.5277777777777778,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2021,7,1.375,1.106382978723404,2.3333333333333344,0.5555555555555556,True
HIGH END,DD,1.0972543090158846,2021,11,1.375,1.1063829787234043,0.5000000000000001,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,4,1.546875,0.7659574468085106,0.5555555555555556,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,5,1.546875,0.7943262411347517,2.5222222222222226,1.6666666666666667,True
HIGH END,DF,1.5631221729012421,2020,9,1.546875,0.6808510638297872,0.7777777777777778,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,19,1.546875,0.8510638297872339,0.6666666666666669,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,22,1.546875,0.8138297872340425,1.7777777777777781,1.1111111111111112,True
HIGH END,DF,1.5631221729012421,2020,23,1.546875,0.723404255319149,0.9444444444444445,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,26,1.546875,0.9042553191489362,1.0000000000000002,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,30,1.546875,0.9042553191489362,1.4444444444444446,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,33,1.546875,0.9042553191489362,0.5555555555555556,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,36,1.546875,0.7659574468085105,1.2222222222222225,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,38,1.546875,0.9574468085106381,1.2777777777777781,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,40,1.546875,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2020,44,1.546875,0.9574468085106383,1.277777777777778,1.1111111111111112,True
HIGH END,DF,1.5631221729012421,2021,5,1.546875,0.9574468085106383,0.44444444444444453,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2021,6,1.546875,0.7659574468085106,0.6666666666666667,0.5555555555555556,True
HIGH END,DF,1.5631221729012421,2021,8,1.546875,0.7659574468085106,3.2222222222222223,1.1111111111111112,True
HIGH END,DF,1.5631221729012421,2021,9,1.546875,0.9574468085106383,0.8888888888888891,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,3,1.53125,1.0638297872340425,0.8333333333333334,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,12,1.53125,0.7978723404255319,0.2777777777777778,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,14,1.53125,0.7978723404255319,0.8500000000000001,1.1111111111111112,True
HIGH END,DG,1.5674892617761467,2020,18,1.53125,0.7978723404255318,0.6666666666666669,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,19,1.53125,0.7978723404255318,0.7777777777777778,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,21,1.53125,0.7978723404255318,1.2777777777777781,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,23,1.53125,0.7978723404255318,1.0000000000000004,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,24,1.53125,0.7978723404255318,0.7777777777777778,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,25,1.53125,0.7978723404255318,0.7777777777777778,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,26,1.53125,0.7978723404255318,1.2777777777777781,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,28,1.53125,0.7978723404255318,1.2222222222222225,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,33,1.53125,1.0638297872340425,0.32222222222222224,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,38,1.53125,0.7978723404255319,0.5111111111111112,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,42,1.53125,0.7978723404255319,1.3333333333333335,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2020,44,1.53125,0.7978723404255319,1.1111111111111112,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2021,5,1.53125,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2021,6,1.53125,1.0638297872340425,0.8888888888888891,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2021,8,1.53125,1.0638297872340425,1.2777777777777781,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2021,9,1.53125,0.7978723404255319,1.0000000000000002,0.5555555555555556,True
HIGH END,DG,1.5674892617761467,2021,12,1.53125,1.0638297872340425,0.44444444444444453,0.5555555555555556,False
HIGH END,DH,1.5302423016332236,2019,52,1.578125,0.6808510638297872,0.6444444444444445,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,5,1.578125,0.6808510638297871,1.3888888888888893,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,10,1.578125,0.6808510638297871,0.7777777777777778,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,18,1.578125,0.6808510638297872,1.3333333333333335,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,20,1.578125,0.6808510638297872,0.8333333333333334,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,50,1.578125,0.6808510638297871,0.7777777777777778,0.5555555555555556,True
HIGH END,DH,1.5302423016332236,2020,53,1.578125,0.6808510638297872,1.8333333333333337,0.5555555555555556,True
HIGH END,DI,1.4215254401932669,2020,4,1.375,0.7872340425531914,0.7777777777777778,0.5555555555555556,True
HIGH END,DI,1.4215254401932669,2020,36,1.375,0.7872340425531914,0.18333333333333335,0.5555555555555556,True
HIGH END,DI,1.4215254401932669,2020,41,1.375,0.7872340425531915,0.3888888888888889,0.5555555555555556,True
HIGH END,DJ,1.4383433782008777,2020,30,1.46875,0.8457446808510638,0.8888888888888891,0.5555555555555556,True
HIGH END,DJ,1.4383433782008777,2020,45,1.46875,0.8457446808510636,1.5000000000000004,0.5555555555555556,True
HIGH END,DL,1.7093309569161763,2020,18,1.421875,0.9042553191489362,0.44444444444444453,0.5555555555555556,True
HIGH END,DL,1.7093309569161763,2020,36,1.421875,0.9042553191489361,1.3333333333333337,0.5555555555555556,True
HIGH END,DL,1.7093309569161763,2021,4,1.421875,0.6914893617021277,1.277777777777778,0.5555555555555556,True
HIGH END,DM,1.8026912079604342,2020,28,1.546875,1.4042553191489362,0.8888888888888891,0.5555555555555556,True
HIGH END,DM,1.8026912079604342,2020,38,1.546875,1.4042553191489362,1.0000000000000002,0.5555555555555556,True
HIGH END,DN,1.752423227506747,2020,7,1.578125,1.4042553191489362,1.0555555555555556,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,2,1.5625,0.9574468085106383,0.44444444444444453,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,12,1.5625,0.7659574468085106,0.6666666666666667,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,19,1.5625,0.9574468085106385,0.3888888888888889,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,25,1.5625,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,27,1.5625,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,40,1.5625,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
HIGH END,DO,1.0352745902158627,2020,45,1.5625,0.9574468085106383,2.111111111111111,1.1111111111111112,True
HIGH END,DQ,0.8394862546511186,2020,3,0.75,1.0638297872340425,0.5000000000000001,0.5555555555555556,True
HIGH END,DQ,0.8394862546511186,2020,31,0.75,1.0638297872340425,0.44444444444444453,0.5555555555555556,True
HIGH END,DQ,0.8394862546511186,2020,37,0.75,1.0638297872340425,1.6111111111111114,0.5555555555555556,True
HIGH END,DQ,0.8394862546511186,2021,6,0.75,1.0638297872340423,1.3888888888888893,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2020,21,0.75,0.7978723404255319,0.5555555555555556,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2020,26,0.75,0.7978723404255319,0.7777777777777778,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2020,36,0.75,0.7978723404255319,0.7777777777777778,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2021,4,0.75,0.7978723404255318,0.8888888888888892,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2021,8,0.75,0.7978723404255319,1.1666666666666667,0.5555555555555556,True
HIGH END,DR,0.8394862546511186,2021,10,0.75,0.7978723404255318,1.6666666666666672,0.5555555555555556,True
HIGH END,DS,0.32410219156906883,2020,23,0.296875,0.8085106382978723,1.0000000000000002,0.5555555555555556,True
HIGH END,DS,0.32410219156906883,2020,31,0.296875,0.8085106382978722,0.738888888888889,0.5555555555555556,True
HIGH END,DT,1.8346883697750147,2020,5,1.609375,1.3297872340425532,1.1111111111111112,0.5555555555555556,True
HIGH END,DT,1.8346883697750147,2020,13,1.609375,1.3297872340425532,0.33333333333333337,0.5555555555555556,True
HIGH END,DT,1.8346883697750147,2020,14,1.609375,1.0638297872340425,1.2222222222222225,0.5555555555555556,True
HIGH END,DT,1.8346883697750147,2020,29,1.609375,1.3297872340425532,2.111111111111111,1.1111111111111112,True
HIGH END,DT,1.8346883697750147,2020,30,1.609375,1.3297872340425532,2.277777777777778,1.1111111111111112,True
HIGH END,DT,1.8346883697750147,2020,34,1.609375,1.3297872340425532,0.3888888888888889,0.5555555555555556,True
HIGH END,DT,1.8346883697750147,2021,11,1.609375,1.377659574468085,1.5000000000000002,0.5555555555555556,True
HIGH END,DU,1.2367688610513956,2020,14,1.5,0.8457446808510638,0.7777777777777778,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,5,1.5625,0.9787234042553191,1.0555555555555556,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,7,1.5625,1.0106382978723405,0.5555555555555556,1.1111111111111112,True
HIGH END,DV,1.1809892258764798,2020,11,1.5625,1.0425531914893618,1.6666666666666667,1.1111111111111112,True
HIGH END,DV,1.1809892258764798,2020,13,1.5625,1.0425531914893615,1.3888888888888893,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,18,1.5625,1.0425531914893618,1.1666666666666667,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,19,1.5625,1.0425531914893618,0.7777777777777778,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,20,1.5625,1.0425531914893618,0.9444444444444445,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,21,1.5625,1.0425531914893618,0.9444444444444445,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,25,1.5625,1.0425531914893618,1.2777777777777781,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,27,1.5625,1.0425531914893618,1.3333333333333337,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,29,1.5625,1.0425531914893618,1.2777777777777781,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,31,1.5625,1.0425531914893618,0.2777777777777778,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,34,1.5625,1.0425531914893618,0.8888888888888891,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,35,1.5625,1.0425531914893618,1.7777777777777781,1.1111111111111112,True
HIGH END,DV,1.1809892258764798,2020,36,1.5625,1.0425531914893618,0.7777777777777778,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,40,1.5625,1.1063829787234043,0.3888888888888889,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,45,1.5625,1.106382978723404,1.0000000000000004,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,46,1.5625,1.1063829787234043,0.5000000000000001,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2020,52,1.5625,0.7744680851063829,1.2222222222222225,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2021,4,1.5625,0.902127659574468,0.7777777777777778,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2021,5,1.5625,1.127659574468085,0.5000000000000001,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2021,6,1.5625,0.9021276595744679,1.1666666666666667,0.5555555555555556,True
HIGH END,DV,1.1809892258764798,2021,9,1.5625,1.127659574468085,1.5000000000000002,1.1111111111111112,True
HIGH END,DV,1.1809892258764798,2021,12,1.5625,1.127659574468085,0.3888888888888889,0.5555555555555556,False
HIGH END,DW,1.1380194365019365,2019,51,1.5625,0.9148936170212765,1.8333333333333337,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,9,0.734375,0.9574468085106381,0.7777777777777778,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,13,0.734375,1.053191489361702,0.44444444444444453,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,17,0.734375,1.053191489361702,0.7777777777777778,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,28,0.734375,1.053191489361702,1.5000000000000002,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,29,0.734375,1.053191489361702,1.5000000000000002,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,41,0.734375,1.0531914893617018,1.3888888888888893,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2020,42,0.734375,1.053191489361702,1.388888888888889,1.1111111111111112,True
HIGH END,DX,0.847058972593772,2021,7,0.734375,1.0531914893617018,1.1666666666666672,0.5555555555555556,True
HIGH END,DX,0.847058972593772,2021,8,0.734375,1.053191489361702,0.7777777777777778,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,8,1.421875,1.0212765957446808,2.2222222222222223,1.1111111111111112,True
HIGH END,DY,0.9891033952637781,2020,9,1.421875,1.0212765957446808,1.0555555555555556,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,10,1.421875,1.0212765957446808,0.7777777777777778,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,20,1.421875,0.8170212765957445,0.9444444444444446,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,21,1.421875,1.0212765957446808,0.7777777777777778,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,26,1.421875,0.8170212765957445,0.6666666666666669,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2020,39,1.421875,1.0212765957446805,0.8888888888888892,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2021,5,1.421875,0.8170212765957446,1.6111111111111112,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2021,8,1.421875,0.8170212765957445,1.3888888888888893,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2021,9,1.421875,0.8170212765957446,1.0000000000000002,0.5555555555555556,True
HIGH END,DY,0.9891033952637781,2021,12,1.421875,1.0212765957446808,2.2222222222222223,1.1111111111111112,False
HIGH END,DZ,1.5585016746138673,2020,2,1.53125,1.0425531914893618,1.0555555555555556,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,7,1.53125,1.1063829787234043,0.3888888888888889,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,9,1.53125,0.8851063829787233,0.8888888888888891,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,11,1.53125,0.8851063829787232,0.7777777777777778,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,12,1.53125,0.8851063829787232,1.2777777777777781,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,21,1.53125,0.8851063829787233,0.5555555555555556,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,23,1.53125,1.2659574468085104,0.8333333333333336,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,27,1.53125,1.2659574468085106,1.5000000000000002,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,28,1.53125,1.2659574468085106,1.0000000000000002,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,40,1.53125,1.2659574468085104,0.8333333333333336,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2020,41,1.53125,1.2659574468085104,1.6666666666666672,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2021,2,1.53125,1.2659574468085106,1.388888888888889,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2021,6,1.53125,1.2659574468085106,0.3888888888888889,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2021,8,1.53125,1.2659574468085106,0.5000000000000001,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2021,10,1.53125,1.2659574468085106,0.7777777777777778,0.5555555555555556,True
HIGH END,DZ,1.5585016746138673,2021,11,1.53125,1.2659574468085106,0.7777777777777778,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,10,1.53125,1.1063829787234043,2.111111111111111,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,13,1.53125,1.1063829787234043,0.18333333333333335,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,20,1.53125,0.8297872340425531,1.2222222222222225,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,23,1.53125,1.1063829787234043,0.9444444444444446,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,25,1.53125,0.8297872340425531,0.9444444444444446,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,35,1.53125,0.7744680851063831,1.277777777777778,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,38,1.53125,0.774468085106383,1.2777777777777781,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,40,1.53125,1.1063829787234043,0.44444444444444453,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,46,1.53125,1.1063829787234043,0.3888888888888889,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,49,1.53125,0.8297872340425531,1.7222222222222228,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,50,1.53125,0.8297872340425531,1.2777777777777781,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2020,51,1.53125,0.8297872340425531,1.6111111111111114,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2021,7,1.53125,0.9255319148936172,1.5722222222222224,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2021,8,1.53125,0.9255319148936172,1.5722222222222224,0.5555555555555556,True
HIGH END,EB,1.5674892617761467,2021,9,1.53125,1.2340425531914894,4.716666666666668,1.6666666666666667,True
HIGH END,EB,1.5674892617761467,2021,10,1.53125,1.2340425531914894,3.144444444444445,1.1111111111111112,True
HIGH END,EB,1.5674892617761467,2021,11,1.53125,1.2340425531914894,3.144444444444445,1.1111111111111112,True
HIGH END,EB,1.5674892617761467,2021,12,1.53125,1.2340425531914894,0.8888888888888891,0.5555555555555556,False
HIGH END,EC,1.0352745902158627,2020,9,1.546875,1.702127659574468,0.5111111111111112,0.5555555555555556,True
HIGH END,EC,1.0352745902158627,2020,44,1.546875,1.7021276595744679,0.8333333333333336,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,10,1.578125,0.8085106382978722,0.7777777777777778,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,19,1.578125,0.8085106382978722,0.6111111111111113,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,20,1.578125,0.8085106382978722,1.3333333333333337,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,24,1.578125,0.8085106382978723,1.8333333333333337,1.1111111111111112,True
HIGH END,EE,1.6986244092393072,2020,28,1.578125,0.8085106382978723,1.0000000000000002,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,35,1.578125,0.8085106382978723,0.5555555555555556,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,43,1.578125,0.8085106382978723,0.8888888888888891,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,47,1.578125,0.8085106382978723,0.5000000000000001,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2020,51,1.578125,0.8085106382978723,1.1111111111111112,0.5555555555555556,True
HIGH END,EE,1.6986244092393072,2021,3,1.578125,0.8085106382978722,1.3333333333333337,0.5555555555555556,True
HIGH END,EF,0.8338732361649019,2020,18,0.703125,0.851063829787234,1.1666666666666667,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2020,11,1.5625,1.1702127659574468,0.5555555555555556,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2020,29,1.5625,1.2765957446808511,0.8888888888888891,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2020,37,1.5625,1.276595744680851,1.2777777777777781,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2020,41,1.5625,1.2765957446808511,1.1111111111111112,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2020,50,1.5625,1.2765957446808511,0.8333333333333334,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2021,1,1.5625,1.2765957446808511,0.6666666666666667,0.5555555555555556,True
HIGH END,EG,1.524342085812874,2021,2,1.5625,1.276595744680851,1.2777777777777781,0.5555555555555556,True
HIGH END,EI,1.2479653335923742,2020,46,0.96875,1.0425531914893618,0.7777777777777778,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2020,35,2.640625,1.3234042553191492,1.0000000000000002,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2020,43,2.640625,1.323404255319149,1.7222222222222225,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2020,50,2.640625,1.323404255319149,1.8333333333333335,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2021,2,2.640625,1.323404255319149,1.6666666666666672,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2021,6,2.640625,1.323404255319149,0.3888888888888889,0.5555555555555556,True
HIGH END,OY,3.629490098027208,2021,7,2.640625,1.0587234042553193,2.5000000000000004,1.1111111111111112,True
HIGH END,OZ,0.1204835051589933,2020,51,0.03125,0.7978723404255318,0.9444444444444446,0.5555555555555556,True
HIGH END,OZ,0.1204835051589933,2020,52,0.03125,1.0638297872340425,1.6666666666666667,0.5555555555555556,True
HIGH END,EK,1.3133914204019919,2020,45,1.078125,0.8829787234042553,0.5555555555555556,0.5555555555555556,True
HIGH END,PA,3.0924310831985338,2020,37,2.609375,1.1648936170212767,0.3888888888888889,0.5555555555555556,True
HIGH END,PA,3.0924310831985338,2020,41,2.609375,1.1648936170212767,0.6111111111111113,0.5555555555555556,True
HIGH END,PA,3.0924310831985338,2021,10,2.609375,1.1648936170212767,0.3888888888888889,0.5555555555555556,True
HIGH END,EL,0.4658720873755654,2020,35,0.546875,0.8617021276595744,1.0555555555555556,0.5555555555555556,True
HIGH END,EL,0.4658720873755654,2020,37,0.546875,0.8617021276595744,0.6666666666666667,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2020,44,0.234375,1.0106382978723405,1.0000000000000002,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2020,45,0.234375,1.0106382978723405,1.5555555555555556,1.1111111111111112,True
HIGH END,PB,0.67207132630263,2020,49,0.234375,1.0106382978723405,1.7777777777777781,1.1111111111111112,True
HIGH END,PB,0.67207132630263,2020,50,0.234375,1.0106382978723405,2.111111111111111,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2020,52,0.234375,1.0106382978723405,1.0555555555555556,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2021,4,0.234375,1.0106382978723405,2.5555555555555562,1.1111111111111112,True
HIGH END,PB,0.67207132630263,2021,5,0.234375,1.0106382978723405,0.7777777777777778,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2021,6,0.234375,1.0106382978723405,1.6111111111111112,0.5555555555555556,True
HIGH END,PB,0.67207132630263,2021,9,0.234375,1.0106382978723405,4.333333333333334,2.2222222222222223,True
HIGH END,PB,0.67207132630263,2021,10,0.234375,1.0106382978723405,0.9444444444444446,0.5555555555555556,True
HIGH END,PE,0.7527146483310878,2021,4,0.84375,0.9042553191489361,1.2777777777777781,0.5555555555555556,True
HIGH END,EM,0.7075317500876375,2020,9,0.609375,0.9574468085106385,0.3888888888888889,0.5555555555555556,True
HIGH END,EM,0.7075317500876375,2020,40,0.609375,0.9574468085106385,0.3888888888888889,0.5555555555555556,True
HIGH END,EN,1.4341283349734553,2020,23,1.515625,0.851063829787234,0.5555555555555556,0.5555555555555556,True
HIGH END,EN,1.4341283349734553,2020,32,1.515625,1.0638297872340425,2.5000000000000004,1.1111111111111112,True
HIGH END,EN,1.4341283349734553,2020,42,1.515625,1.0638297872340425,1.2222222222222225,0.5555555555555556,True
HIGH END,EN,1.4341283349734553,2020,50,1.515625,1.0638297872340425,1.0000000000000002,0.5555555555555556,True
HIGH END,EN,1.4341283349734553,2020,52,1.515625,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
HIGH END,EO,0.7047949284329584,2020,11,0.59375,0.7180851063829786,0.7777777777777778,0.5555555555555556,True
HIGH END,EO,0.7047949284329584,2021,5,0.59375,0.8,0.8888888888888891,0.5555555555555556,True
HIGH END,EO,0.7047949284329584,2021,6,0.59375,0.8,0.18333333333333335,0.5555555555555556,True
HIGH END,EP,0.5738329440683192,2020,18,0.5625,0.898936170212766,1.0000000000000002,0.5555555555555556,True
HIGH END,EP,0.5738329440683192,2021,8,0.5625,1.0106382978723405,1.1111111111111112,0.5555555555555556,True
HIGH END,EP,0.5738329440683192,2021,9,0.5625,1.0106382978723405,0.44444444444444453,0.5555555555555556,True
HIGH END,PF,4.108324076850628,2021,8,2.578125,1.2127659574468086,0.3888888888888889,0.5555555555555556,True
HIGH END,PH,0.8091235835469716,2021,12,2.3125,1.1648936170212767,0.7777777777777778,0.5555555555555556,False
HIGH END,PI,3.9976981978367285,2021,7,2.53125,0.851063829787234,1.1666666666666667,0.5555555555555556,True
HIGH END,PI,3.9976981978367285,2021,9,2.53125,1.0638297872340425,0.7777777777777778,0.5555555555555556,True
HIGH END,PI,3.9976981978367285,2021,11,2.53125,1.0638297872340425,1.0000000000000004,0.5555555555555556,True
HIGH END,ER,0.4941990361995346,2020,1,0.640625,0.8510638297872339,1.2222222222222225,0.5555555555555556,True
HIGH END,ER,0.4941990361995346,2020,44,0.640625,0.8510638297872339,1.3888888888888893,0.5555555555555556,True
HIGH END,ER,0.4941990361995346,2021,5,0.640625,0.851063829787234,0.3888888888888889,0.5555555555555556,True
HIGH END,ER,0.4941990361995346,2021,8,0.640625,0.851063829787234,0.3888888888888889,0.5555555555555556,True
HIGH END,ES,0.6735284304243341,2020,53,0.609375,1.004255319148936,0.8333333333333334,0.5555555555555556,True
HIGH END,EU,0.42311347251141396,2020,3,0.21875,0.7978723404255319,1.3333333333333337,1.1111111111111112,True
HIGH END,EU,0.42311347251141396,2020,7,0.21875,0.9468085106382977,0.6111111111111113,0.5555555555555556,True
HIGH END,EU,0.42311347251141396,2020,9,0.21875,0.9468085106382979,0.5555555555555556,0.5555555555555556,True
HIGH END,EU,0.42311347251141396,2020,32,0.21875,0.9468085106382977,1.0555555555555556,0.5555555555555556,True
HIGH END,EU,0.42311347251141396,2020,40,0.21875,0.9468085106382977,1.2222222222222225,0.5555555555555556,True
HIGH END,EU,0.42311347251141396,2020,49,0.21875,0.9468085106382977,1.3888888888888893,0.5555555555555556,True
HIGH END,EV,0.572743283594697,2020,5,0.578125,0.9787234042553191,0.6666666666666669,0.5555555555555556,True
HIGH END,EV,0.572743283594697,2020,7,0.578125,0.9787234042553191,1.2222222222222225,0.5555555555555556,True
