vehicle_make,garage,year_week,reachable_population,year,month,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
BI,IH,202008,0.5572066064403567,2020,2,0.75,0.8947368421052632,1.4666666666666668,1.3333333333333333,True
BI,IH,202019,0.5572066064403567,2020,5,0.75,0.9473684210526317,0.7333333333333334,0.6666666666666666,True
BI,IH,202031,0.5572066064403567,2020,7,0.75,0.9473684210526317,0.5333333333333333,0.6666666666666666,True
BI,IH,202032,0.5572066064403567,2020,8,0.75,0.9473684210526315,0.6,0.6666666666666666,True
BI,IH,202033,0.5572066064403567,2020,8,0.75,0.9473684210526314,0.7333333333333334,0.6666666666666666,True
BI,IH,202035,0.5572066064403567,2020,8,0.75,0.9473684210526314,0.9333333333333332,0.6666666666666666,True
BI,IH,202041,0.5572066064403567,2020,10,0.75,0.9473684210526315,1.7333333333333334,0.6666666666666666,True
BI,IH,202042,0.5572066064403567,2020,10,0.75,0.9473684210526315,1.0666666666666667,1.3333333333333333,True
BI,IH,202043,0.5572066064403567,2020,10,0.75,0.9473684210526314,0.7333333333333334,0.6666666666666666,True
BI,IH,202050,0.5572066064403567,2020,12,0.75,0.9473684210526317,1.0666666666666667,1.3333333333333333,True
BI,IH,202101,0.5572066064403567,2021,1,0.75,0.9473684210526319,3.066666666666666,0.6666666666666666,True
BI,IH,202102,0.5572066064403567,2021,1,0.75,0.9473684210526315,0.6666666666666666,0.6666666666666666,True
BI,IH,202103,0.5572066064403567,2021,1,0.75,0.9473684210526315,1.6666666666666667,1.3333333333333333,True
BI,IH,202104,0.5572066064403567,2021,1,0.75,0.9473684210526315,0.26666666666666666,0.6666666666666666,True
BI,IH,202106,0.5572066064403567,2021,2,0.75,0.9473684210526315,0.6,0.6666666666666666,True
BI,IH,202108,0.5572066064403567,2021,2,0.75,0.9473684210526315,1.0,0.6666666666666666,True
BI,IH,202109,0.5572066064403567,2021,3,0.75,0.9473684210526314,0.7333333333333334,0.6666666666666666,True
BI,IH,202113,0.5572066064403567,2021,3,0.75,0.9473684210526315,1.1333333333333333,1.3333333333333333,True
BI,IH,202114,0.5572066064403567,2021,4,0.75,0.9473684210526317,1.3333333333333333,1.3333333333333333,False
BI,IH,202115,0.5572066064403567,2021,4,0.75,0.9473684210526315,1.5333333333333332,1.3333333333333333,False
BI,IH,202116,0.5572066064403567,2021,4,0.75,0.9473684210526317,0.5333333333333333,0.6666666666666666,False
BI,II,202004,0.595233901205365,2020,1,0.28125,0.9368421052631579,1.3333333333333333,0.6666666666666666,True
BI,II,202005,0.595233901205365,2020,1,0.28125,0.9368421052631579,0.3333333333333333,0.6666666666666666,True
BI,II,202006,0.595233901205365,2020,2,0.28125,0.9368421052631579,0.3333333333333333,0.6666666666666666,True
BI,II,202007,0.595233901205365,2020,2,0.28125,0.9368421052631579,0.4666666666666666,0.6666666666666666,True
BI,II,202009,0.595233901205365,2020,2,0.28125,0.9368421052631579,0.39999999999999997,0.6666666666666666,True
BI,II,202011,0.595233901205365,2020,3,0.28125,0.936842105263158,0.9999999999999999,0.6666666666666666,True
BI,II,202021,0.595233901205365,2020,5,0.28125,0.9368421052631579,2.0,2.0,True
BI,II,202023,0.595233901205365,2020,6,0.28125,0.9368421052631579,1.0666666666666667,0.6666666666666666,True
BI,II,202026,0.595233901205365,2020,6,0.28125,0.9368421052631579,0.3333333333333333,0.6666666666666666,True
BI,II,202034,0.595233901205365,2020,8,0.28125,0.9368421052631577,1.1333333333333335,0.6666666666666666,True
BI,II,202035,0.595233901205365,2020,8,0.28125,0.9368421052631579,0.4666666666666666,0.6666666666666666,True
BI,II,202040,0.595233901205365,2020,9,0.28125,0.9368421052631578,0.44,0.6666666666666666,True
BI,II,202104,0.595233901205365,2021,1,0.28125,0.9368421052631578,0.7066666666666667,0.6666666666666666,True
BI,II,202105,0.595233901205365,2021,2,0.28125,0.9368421052631578,0.9333333333333332,0.6666666666666666,True
BI,II,202109,0.595233901205365,2021,3,0.28125,0.9368421052631578,1.706666666666667,1.3333333333333333,True
BI,II,202113,0.595233901205365,2021,4,0.28125,0.9368421052631579,0.9066666666666667,0.6666666666666666,False
BI,IJ,202007,1.8669694758297894,2020,2,1.015625,0.8421052631578946,2.266666666666667,0.6666666666666666,True
BI,IJ,202010,1.8669694758297894,2020,3,1.015625,0.8421052631578947,0.7999999999999999,0.6666666666666666,True
BI,IJ,202021,1.8669694758297894,2020,5,1.015625,0.8421052631578946,2.0000000000000004,0.6666666666666666,True
BI,IJ,202025,1.8669694758297894,2020,6,1.015625,0.8421052631578947,0.5333333333333333,0.6666666666666666,True
BI,IJ,202032,1.8669694758297894,2020,8,1.015625,0.8421052631578947,1.2666666666666666,0.6666666666666666,True
BI,IJ,202033,1.8669694758297894,2020,8,1.015625,0.8421052631578947,2.066666666666667,0.6666666666666666,True
BI,IJ,202041,1.8669694758297894,2020,10,1.015625,0.8421052631578946,0.9066666666666667,0.6666666666666666,True
BI,IJ,202043,1.8669694758297894,2020,10,1.015625,0.8421052631578947,0.6,0.6666666666666666,True
BI,IJ,202047,1.8669694758297894,2020,11,1.015625,0.8421052631578947,0.5333333333333333,0.6666666666666666,True
BI,IJ,202050,1.8669694758297894,2020,12,1.015625,0.8421052631578947,1.7333333333333334,0.6666666666666666,True
BI,IJ,202052,1.8669694758297894,2020,12,1.015625,0.8421052631578945,2.0000000000000004,0.6666666666666666,True
BI,IJ,202102,1.8669694758297894,2021,1,1.015625,0.8421052631578946,1.2000000000000004,0.6666666666666666,True
BI,IJ,202103,1.8669694758297894,2021,1,1.015625,0.8421052631578947,0.19999999999999998,0.6666666666666666,True
BI,IJ,202104,1.8669694758297894,2021,1,1.015625,0.8421052631578946,0.9333333333333332,0.6666666666666666,True
BI,IJ,202108,1.8669694758297894,2021,2,1.015625,0.8421052631578947,0.7999999999999999,1.3333333333333333,True
BI,IJ,202113,1.8669694758297894,2021,3,1.015625,0.8421052631578947,0.7999999999999999,0.6666666666666666,True
BI,IK,201951,1.9289530855498795,2019,12,1.015625,1.0947368421052632,0.3066666666666667,0.6666666666666666,True
BI,IK,202001,1.9289530855498795,2020,1,1.015625,1.0947368421052632,1.5333333333333332,0.6666666666666666,True
BI,IK,202002,1.9289530855498795,2020,1,1.015625,1.071689750692521,2.533333333333333,0.6666666666666666,True
BI,IK,202003,1.9289530855498795,2020,1,1.015625,1.0947368421052632,2.1999999999999997,2.0,True
BI,IK,202004,1.9289530855498795,2020,1,1.015625,1.0947368421052635,0.6666666666666666,0.6666666666666666,True
BI,IK,202006,1.9289530855498795,2020,2,1.015625,1.094736842105263,2.0000000000000004,0.6666666666666666,True
BI,IK,202007,1.9289530855498795,2020,2,1.015625,1.0947368421052632,1.2,1.3333333333333333,True
BI,IK,202017,1.9289530855498795,2020,4,1.015625,1.0947368421052632,0.7333333333333334,0.6666666666666666,True
BI,IK,202019,1.9289530855498795,2020,5,1.015625,1.0947368421052632,3.6666666666666674,2.6666666666666665,True
BI,IK,202022,1.9289530855498795,2020,5,1.015625,1.0947368421052632,1.2666666666666666,1.3333333333333333,True
BI,IK,202024,1.9289530855498795,2020,6,1.015625,1.0947368421052632,0.7333333333333334,0.6666666666666666,True
BI,IK,202028,1.9289530855498795,2020,7,1.015625,1.0947368421052632,0.9333333333333332,1.3333333333333333,True
BI,IK,202029,1.9289530855498795,2020,7,1.015625,1.0947368421052632,2.1999999999999997,1.3333333333333333,True
BI,IK,202030,1.9289530855498795,2020,7,1.015625,1.0947368421052632,0.7333333333333334,0.6666666666666666,True
BI,IK,202033,1.9289530855498795,2020,8,1.015625,1.0947368421052632,1.2666666666666666,1.3333333333333333,True
BI,IK,202034,1.9289530855498795,2020,8,1.015625,1.0947368421052632,1.6666666666666667,0.6666666666666666,True
BI,IK,202035,1.9289530855498795,2020,8,1.015625,1.0947368421052632,2.0,1.3333333333333333,True
BI,IK,202036,1.9289530855498795,2020,9,1.015625,1.0947368421052632,1.0666666666666667,0.6666666666666666,True
BI,IK,202037,1.9289530855498795,2020,9,1.015625,1.094736842105263,0.9333333333333336,0.6666666666666666,True
BI,IK,202041,1.9289530855498795,2020,10,1.015625,1.0947368421052632,0.7333333333333334,0.6666666666666666,True
BI,IK,202042,1.9289530855498795,2020,10,1.015625,1.0947368421052632,0.6666666666666666,0.6666666666666666,True
BI,IK,202044,1.9289530855498795,2020,10,1.015625,1.0947368421052632,0.9333333333333332,0.6666666666666666,True
BI,IK,202047,1.9289530855498795,2020,11,1.015625,1.0947368421052632,1.7333333333333334,2.0,True
BI,IK,202049,1.9289530855498795,2020,12,1.015625,1.0947368421052632,1.7333333333333334,1.3333333333333333,True
BI,IK,202050,1.9289530855498795,2020,12,1.015625,1.0947368421052632,1.0,0.6666666666666666,True
BI,IK,202051,1.9289530855498795,2020,12,1.015625,1.0947368421052632,1.0666666666666667,0.6666666666666666,True
BI,IK,202053,1.9289530855498795,2020,12,1.015625,1.0947368421052632,2.6666666666666665,0.6666666666666666,True
BI,IK,202101,1.9289530855498795,2021,1,1.015625,1.0947368421052632,0.64,0.6666666666666666,True
BI,IK,202104,1.9289530855498795,2021,1,1.015625,1.0947368421052632,1.8666666666666665,1.3333333333333333,True
BI,IK,202106,1.9289530855498795,2021,2,1.015625,1.094736842105263,2.0000000000000004,0.6666666666666666,True
BI,IK,202108,1.9289530855498795,2021,2,1.015625,1.0947368421052632,0.6666666666666666,1.3333333333333333,True
BI,IK,202110,1.9289530855498795,2021,3,1.015625,1.0947368421052632,0.9333333333333332,0.6666666666666666,True
BI,IK,202112,1.9289530855498795,2021,3,1.015625,1.0947368421052632,0.3333333333333333,0.6666666666666666,True
BI,IK,202113,1.9289530855498795,2021,4,1.015625,1.0947368421052632,2.466666666666667,0.6666666666666666,False
BI,IK,202117,1.9289530855498795,2021,4,1.015625,1.0947368421052632,0.6,0.6666666666666666,False
BI,IL,201952,1.9630212134175495,2019,12,1.0,0.8210526315789474,0.26666666666666666,0.6666666666666666,True
BI,IL,202004,1.9630212134175495,2020,1,1.0,0.8210526315789473,2.066666666666667,1.3333333333333333,True
BI,IL,202005,1.9630212134175495,2020,1,1.0,0.8210526315789474,0.3333333333333333,0.6666666666666666,True
BI,IL,202013,1.9630212134175495,2020,3,1.0,0.8210526315789474,0.6666666666666666,0.6666666666666666,True
BI,IL,202014,1.9630212134175495,2020,4,1.0,0.8210526315789475,1.4666666666666668,0.6666666666666666,True
BI,IL,202021,1.9630212134175495,2020,5,1.0,0.8210526315789474,0.4666666666666666,0.6666666666666666,True
BI,IL,202022,1.9630212134175495,2020,5,1.0,0.8210526315789474,0.9333333333333332,0.6666666666666666,True
BI,IL,202024,1.9630212134175495,2020,6,1.0,0.8210526315789474,0.4666666666666666,0.6666666666666666,True
BI,IL,202028,1.9630212134175495,2020,7,1.0,0.8210526315789474,0.6666666666666666,0.6666666666666666,True
BI,IL,202029,1.9630212134175495,2020,7,1.0,0.8210526315789474,1.0,0.6666666666666666,True
BI,IL,202030,1.9630212134175495,2020,7,1.0,0.8210526315789474,0.6,0.6666666666666666,True
BI,IL,202034,1.9630212134175495,2020,8,1.0,0.8210526315789474,1.2,1.3333333333333333,True
BI,IL,202035,1.9630212134175495,2020,8,1.0,0.8210526315789475,1.2,0.6666666666666666,True
BI,IL,202036,1.9630212134175495,2020,8,1.0,0.8210526315789473,0.7333333333333334,0.6666666666666666,True
BI,IL,202036,1.9630212134175495,2020,9,1.0,0.8210526315789474,1.2,0.6666666666666666,True
BI,IL,202040,1.9630212134175495,2020,9,1.0,0.8210526315789475,0.5333333333333333,0.6666666666666666,True
BI,IL,202046,1.9630212134175495,2020,11,1.0,0.8210526315789474,1.0666666666666667,0.6666666666666666,True
BI,IL,202047,1.9630212134175495,2020,11,1.0,0.8210526315789474,4.133333333333334,2.0,True
BI,IL,202102,1.9630212134175495,2021,1,1.0,0.8210526315789474,1.3333333333333333,1.3333333333333333,True
BI,IL,202103,1.9630212134175495,2021,1,1.0,1.0947368421052632,3.3333333333333335,1.3333333333333333,True
BI,IL,202105,1.9630212134175495,2021,2,1.0,1.1228070175438598,3.6666666666666665,2.0,True
BI,IL,202106,1.9630212134175495,2021,2,1.0,1.1368421052631579,1.9333333333333336,1.3333333333333333,True
BI,IL,202115,1.9630212134175495,2021,4,1.0,1.1789473684210525,1.866666666666667,1.3333333333333333,False
BI,IL,202116,1.9630212134175495,2021,4,1.0,1.1789473684210523,0.9333333333333336,0.6666666666666666,False
BI,AK,202010,0.0302809163122709,2020,3,0.015625,0.808421052631579,0.4666666666666666,0.6666666666666666,True
BI,AK,202023,0.0302809163122709,2020,6,0.015625,1.0105263157894737,0.4666666666666666,0.6666666666666666,True
BI,AK,202024,0.0302809163122709,2020,6,0.015625,1.0105263157894737,2.0000000000000004,0.6666666666666666,True
BI,AK,202030,0.0302809163122709,2020,7,0.015625,1.0105263157894737,1.7333333333333334,0.6666666666666666,True
BI,AK,202032,0.0302809163122709,2020,8,0.015625,1.0105263157894737,2.266666666666667,1.3333333333333333,True
BI,AK,202041,0.0302809163122709,2020,10,0.015625,1.0105263157894735,2.0000000000000004,0.6666666666666666,True
BI,AK,202042,0.0302809163122709,2020,10,0.015625,1.0105263157894737,0.6666666666666666,0.6666666666666666,True
BI,AK,202044,0.0302809163122709,2020,10,0.015625,1.0105263157894737,0.6,0.6666666666666666,True
BI,AK,202050,0.0302809163122709,2020,12,0.015625,0.8084210526315789,0.9333333333333332,0.6666666666666666,True
BI,AK,202102,0.0302809163122709,2021,1,0.015625,1.0105263157894737,0.4666666666666666,0.6666666666666666,True
BI,IM,202006,0.8102451831534093,2020,2,0.84375,0.7526315789473684,0.4666666666666666,0.6666666666666666,True
BI,IM,202009,0.8102451831534093,2020,2,0.84375,0.7526315789473684,1.3333333333333333,1.3333333333333333,True
BI,IM,202020,0.8102451831534093,2020,5,0.84375,0.7526315789473684,1.2000000000000004,1.3333333333333333,True
BI,IM,202025,0.8102451831534093,2020,6,0.84375,0.7526315789473685,0.7333333333333334,0.6666666666666666,True
BI,IM,202032,0.8102451831534093,2020,8,0.84375,0.7526315789473683,0.9333333333333332,0.6666666666666666,True
BI,IM,202037,0.8102451831534093,2020,9,0.84375,0.7526315789473685,0.7333333333333334,0.6666666666666666,True
BI,IM,202042,0.8102451831534093,2020,10,0.84375,0.7526315789473684,0.4666666666666666,0.6666666666666666,True
BI,IM,202043,0.8102451831534093,2020,10,0.84375,0.7526315789473683,1.2666666666666668,0.6666666666666666,True
BI,IM,202044,0.8102451831534093,2020,10,0.84375,0.7526315789473683,0.866666666666667,0.6666666666666666,True
BI,IM,202048,0.8102451831534093,2020,11,0.84375,0.7526315789473684,0.6,0.6666666666666666,True
BI,IM,202051,0.8102451831534093,2020,12,0.84375,0.7526315789473684,1.0666666666666667,0.6666666666666666,True
BI,IM,202116,0.8102451831534093,2021,4,0.84375,0.7526315789473683,1.0000000000000002,0.6666666666666666,False
BI,IN,202013,1.410964879169917,2020,3,0.875,0.7410526315789474,0.26666666666666666,0.6666666666666666,True
BI,IN,202019,1.410964879169917,2020,5,0.875,0.9263157894736843,0.5333333333333333,0.6666666666666666,True
BI,IN,202022,1.410964879169917,2020,5,0.875,0.9263157894736841,1.8,0.6666666666666666,True
BI,IN,202035,1.410964879169917,2020,8,0.875,0.9263157894736842,1.6666666666666667,1.3333333333333333,True
BI,IN,202039,1.410964879169917,2020,9,0.875,0.9263157894736843,0.6,0.6666666666666666,True
BI,IN,202043,1.410964879169917,2020,10,0.875,0.9263157894736842,1.0,1.3333333333333333,True
BI,IN,202044,1.410964879169917,2020,10,0.875,0.9263157894736841,1.1333333333333335,0.6666666666666666,True
BI,IN,202048,1.410964879169917,2020,11,0.875,0.9263157894736842,0.26666666666666666,0.6666666666666666,True
BI,IN,202050,1.410964879169917,2020,12,0.875,0.9263157894736842,0.64,0.6666666666666666,True
BI,IN,202053,1.410964879169917,2020,12,0.875,0.9263157894736841,0.7733333333333333,0.6666666666666666,True
BI,IN,202102,1.410964879169917,2021,1,0.875,0.9263157894736842,0.6,0.6666666666666666,True
BI,IN,202109,1.410964879169917,2021,3,0.875,0.9263157894736842,0.6666666666666666,0.6666666666666666,True
BI,IN,202114,1.410964879169917,2021,4,0.875,0.9263157894736842,1.3333333333333333,1.3333333333333333,False
BI,IN,202115,1.410964879169917,2021,4,0.875,0.9263157894736842,1.2,1.3333333333333333,False
BI,IN,202117,1.410964879169917,2021,4,0.875,0.9263157894736842,1.0666666666666667,0.6666666666666666,False
BI,IO,202011,0.799365862251189,2020,3,0.921875,0.6842105263157894,0.6000000000000001,0.6666666666666666,True
BI,IO,202023,0.799365862251189,2020,6,0.921875,0.6842105263157895,0.7333333333333334,0.6666666666666666,True
BI,IO,202027,0.799365862251189,2020,7,0.921875,0.6842105263157895,1.1066666666666667,0.6666666666666666,True
BI,IO,202117,0.799365862251189,2021,4,0.921875,0.8368421052631577,1.1333333333333335,0.6666666666666666,False
BI,IP,202009,2.032390514775577,2020,2,1.015625,1.3894736842105264,0.7333333333333334,0.6666666666666666,True
BI,IP,202012,2.032390514775577,2020,3,1.015625,1.3894736842105264,0.6,0.6666666666666666,True
BI,IP,202037,2.032390514775577,2020,9,1.015625,1.3894736842105264,0.6666666666666666,0.6666666666666666,True
BI,IP,202039,2.032390514775577,2020,9,1.015625,1.3894736842105264,0.7333333333333334,0.6666666666666666,True
BI,IP,202047,2.032390514775577,2020,11,1.015625,1.3894736842105264,1.2666666666666666,0.6666666666666666,True
BI,IP,202105,2.032390514775577,2021,2,1.015625,1.3894736842105264,0.7333333333333334,0.6666666666666666,True
BI,IP,202106,2.032390514775577,2021,2,1.015625,1.3894736842105264,0.6,0.6666666666666666,True
BI,IP,202115,2.032390514775577,2021,4,1.015625,1.3894736842105264,0.8666666666666667,0.6666666666666666,False
BI,IQ,202002,0.5818801009923081,2020,1,0.25,0.8368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IQ,202003,0.5818801009923081,2020,1,0.25,0.8368421052631579,0.3333333333333333,0.6666666666666666,True
BI,IQ,202004,0.5818801009923081,2020,1,0.25,0.836842105263158,2.9333333333333336,2.0,True
BI,IQ,202009,0.5818801009923081,2020,2,0.25,0.8368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IQ,202012,0.5818801009923081,2020,3,0.25,0.6694736842105263,1.1333333333333333,0.6666666666666666,True
BI,IQ,202021,0.5818801009923081,2020,5,0.25,0.8368421052631579,2.3333333333333335,1.3333333333333333,True
BI,IQ,202026,0.5818801009923081,2020,6,0.25,0.8368421052631577,0.9333333333333332,0.6666666666666666,True
BI,IQ,202027,0.5818801009923081,2020,7,0.25,0.8368421052631577,0.9333333333333332,0.6666666666666666,True
BI,IQ,202028,0.5818801009923081,2020,7,0.25,0.8368421052631579,0.26666666666666666,0.6666666666666666,True
BI,IQ,202032,0.5818801009923081,2020,8,0.25,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
BI,IQ,202037,0.5818801009923081,2020,9,0.25,0.8368421052631577,0.8000000000000002,0.6666666666666666,True
BI,IQ,202044,0.5818801009923081,2020,10,0.25,0.8368421052631579,1.3333333333333333,1.3333333333333333,True
BI,IQ,202046,0.5818801009923081,2020,11,0.25,0.8368421052631579,0.3333333333333333,0.6666666666666666,True
BI,IQ,202047,0.5818801009923081,2020,11,0.25,0.8368421052631577,0.8000000000000002,0.6666666666666666,True
BI,IQ,202048,0.5818801009923081,2020,11,0.25,0.8368421052631579,1.5333333333333334,1.3333333333333333,True
BI,IQ,202049,0.5818801009923081,2020,12,0.25,0.8368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IQ,202050,0.5818801009923081,2020,12,0.25,0.8368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IQ,202051,0.5818801009923081,2020,12,0.25,0.836842105263158,0.5333333333333333,0.6666666666666666,True
BI,IQ,202103,0.5818801009923081,2021,1,0.25,0.8368421052631579,0.5066666666666667,0.6666666666666666,True
BI,IQ,202104,0.5818801009923081,2021,1,0.25,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
BI,IQ,202109,0.5818801009923081,2021,3,0.25,0.8368421052631579,0.9066666666666667,0.6666666666666666,True
BI,IQ,202110,0.5818801009923081,2021,3,0.25,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
BI,IQ,202112,0.5818801009923081,2021,3,0.25,0.8368421052631576,0.9333333333333336,0.6666666666666666,True
BI,IQ,202113,0.5818801009923081,2021,4,0.25,0.8368421052631579,1.3066666666666666,0.6666666666666666,False
BI,IR,202003,2.0367397267168275,2020,1,1.0,1.0526315789473684,0.8666666666666667,0.6666666666666666,True
BI,IR,202006,2.0367397267168275,2020,2,1.0,1.0526315789473684,0.3333333333333333,0.6666666666666666,True
BI,IR,202007,2.0367397267168275,2020,2,1.0,1.0526315789473684,0.6666666666666666,0.6666666666666666,True
BI,IR,202009,2.0367397267168275,2020,2,1.0,1.0526315789473684,0.6,0.6666666666666666,True
BI,IR,202013,2.0367397267168275,2020,3,1.0,0.8421052631578947,1.04,1.3333333333333333,True
BI,IR,202014,2.0367397267168275,2020,4,1.0,0.8421052631578947,0.4666666666666666,0.6666666666666666,True
BI,IR,202020,2.0367397267168275,2020,5,1.0,1.0526315789473684,0.6,0.6666666666666666,True
BI,IR,202025,2.0367397267168275,2020,6,1.0,1.368421052631579,1.4666666666666668,1.3333333333333333,True
BI,IR,202027,2.0367397267168275,2020,6,1.0,1.368421052631579,0.3333333333333333,0.6666666666666666,True
BI,IR,202034,2.0367397267168275,2020,8,1.0,1.368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IR,202036,2.0367397267168275,2020,9,1.0,1.368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IR,202037,2.0367397267168275,2020,9,1.0,1.3684210526315788,1.0000000000000002,0.6666666666666666,True
BI,IR,202039,2.0367397267168275,2020,9,1.0,1.368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IR,202042,2.0367397267168275,2020,10,1.0,1.0947368421052632,0.4666666666666666,0.6666666666666666,True
BI,IR,202044,2.0367397267168275,2020,10,1.0,1.0947368421052632,1.2,0.6666666666666666,True
BI,IR,202045,2.0367397267168275,2020,11,1.0,1.231578947368421,1.2666666666666666,1.3333333333333333,True
BI,IR,202049,2.0367397267168275,2020,12,1.0,1.0947368421052632,1.0,0.6666666666666666,True
BI,IR,202050,2.0367397267168275,2020,12,1.0,1.0947368421052632,2.6666666666666665,0.6666666666666666,True
BI,IR,202052,2.0367397267168275,2020,12,1.0,1.0947368421052632,1.0,0.6666666666666666,True
BI,IR,202101,2.0367397267168275,2021,1,1.0,1.0947368421052632,1.1333333333333335,0.6666666666666666,True
BI,IR,202102,2.0367397267168275,2021,1,1.0,1.368421052631579,0.6666666666666666,0.6666666666666666,True
BI,IR,202106,2.0367397267168275,2021,2,1.0,1.0947368421052632,1.866666666666667,1.3333333333333333,True
BI,IR,202110,2.0367397267168275,2021,3,1.0,1.368421052631579,2.84,1.3333333333333333,True
BI,IR,202112,2.0367397267168275,2021,3,1.0,1.3684210526315792,0.6,0.6666666666666666,True
BI,IR,202113,2.0367397267168275,2021,3,1.0,1.368421052631579,1.0666666666666667,0.6666666666666666,True
BI,IR,202115,2.0367397267168275,2021,4,1.0,1.368421052631579,0.5333333333333333,0.6666666666666666,False
BI,IS,202002,1.0656659704572335,2020,1,0.90625,0.836842105263158,0.7333333333333334,0.6666666666666666,True
BI,IS,202013,1.0656659704572335,2020,3,0.90625,0.8368421052631579,1.0,0.6666666666666666,True
BI,IS,202023,1.0656659704572335,2020,6,0.90625,0.8368421052631579,0.7999999999999999,0.6666666666666666,True
BI,IS,202029,1.0656659704572335,2020,7,0.90625,0.8368421052631579,0.7999999999999999,0.6666666666666666,True
BI,IS,202032,1.0656659704572335,2020,8,0.90625,0.8368421052631577,0.9333333333333332,0.6666666666666666,True
BI,IS,202040,1.0656659704572335,2020,10,0.90625,0.8368421052631579,0.4666666666666666,0.6666666666666666,True
BI,IS,202042,1.0656659704572335,2020,10,0.90625,0.8368421052631579,1.3333333333333333,1.3333333333333333,True
BI,IS,202048,1.0656659704572335,2020,11,0.90625,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
BI,IS,202052,1.0656659704572335,2020,12,0.90625,0.8368421052631579,0.6,0.6666666666666666,True
BI,IS,202053,1.0656659704572335,2020,12,0.90625,0.8368421052631579,0.7999999999999999,0.6666666666666666,True
BI,IS,202104,1.0656659704572335,2021,1,0.90625,0.8368421052631577,0.9333333333333332,0.6666666666666666,True
BI,IS,202105,1.0656659704572335,2021,2,0.90625,0.8368421052631579,0.8666666666666667,0.6666666666666666,True
BI,IS,202107,1.0656659704572335,2021,2,0.90625,0.8368421052631579,1.8399999999999999,1.3333333333333333,True
BI,IT,201952,2.0411476551163004,2019,12,1.0,0.7894736842105262,1.0000000000000002,0.6666666666666666,True
BI,IT,202005,2.0411476551163004,2020,1,1.0,0.7894736842105263,1.0,0.6666666666666666,True
BI,IT,202010,2.0411476551163004,2020,3,1.0,0.631578947368421,0.4666666666666666,0.6666666666666666,True
BI,IT,202019,2.0411476551163004,2020,5,1.0,0.8421052631578946,1.1333333333333335,0.6666666666666666,True
BI,IT,202036,2.0411476551163004,2020,9,1.0,0.8421052631578946,0.7333333333333334,0.6666666666666666,True
BI,IT,202040,2.0411476551163004,2020,10,1.0,0.8421052631578945,1.3333333333333337,0.6666666666666666,True
BI,IT,202042,2.0411476551163004,2020,10,1.0,0.8421052631578947,0.6,0.6666666666666666,True
BI,IT,202049,2.0411476551163004,2020,12,1.0,0.8421052631578948,0.5333333333333333,0.6666666666666666,True
BI,IT,202101,2.0411476551163004,2021,1,1.0,0.8421052631578948,0.7333333333333334,0.6666666666666666,True
BI,IT,202113,2.0411476551163004,2021,3,1.0,0.8421052631578948,1.3333333333333333,1.3333333333333333,True
BI,IT,202115,2.0411476551163004,2021,4,1.0,0.8421052631578947,0.6,0.6666666666666666,False
BI,IU,202004,1.5865438653883255,2020,1,0.859375,0.8947368421052632,0.7999999999999999,0.6666666666666666,True
BI,IU,202005,1.5865438653883255,2020,1,0.859375,0.8947368421052632,1.9733333333333334,0.6666666666666666,True
BI,IU,202009,1.5865438653883255,2020,2,0.859375,0.8947368421052632,0.4666666666666666,0.6666666666666666,True
BI,IU,202012,1.5865438653883255,2020,3,0.859375,0.9473684210526314,0.8000000000000002,0.6666666666666666,True
BI,IU,202013,1.5865438653883255,2020,3,0.859375,0.8947368421052632,0.3333333333333333,0.6666666666666666,True
BI,IU,202015,1.5865438653883255,2020,4,0.859375,0.9473684210526315,3.0,1.3333333333333333,True
BI,IU,202017,1.5865438653883255,2020,4,0.859375,0.9473684210526317,0.4666666666666666,0.6666666666666666,True
BI,IU,202018,1.5865438653883255,2020,4,0.859375,0.9473684210526315,2.1333333333333333,2.0,True
BI,IU,202019,1.5865438653883255,2020,5,0.859375,0.9473684210526315,0.5333333333333333,0.6666666666666666,True
BI,IU,202022,1.5865438653883255,2020,5,0.859375,0.9473684210526317,0.4666666666666666,0.6666666666666666,True
BI,IU,202023,1.5865438653883255,2020,6,0.859375,0.9473684210526315,1.24,1.3333333333333333,True
BI,IU,202024,1.5865438653883255,2020,6,0.859375,0.9473684210526315,2.3333333333333335,0.6666666666666666,True
BI,IU,202025,1.5865438653883255,2020,6,0.859375,0.9473684210526315,0.5066666666666667,0.6666666666666666,True
BI,IU,202033,1.5865438653883255,2020,8,0.859375,0.9473684210526315,5.600000000000001,4.0,True
BI,IU,202038,1.5865438653883255,2020,9,0.859375,0.9473684210526315,0.8666666666666667,0.6666666666666666,True
BI,IU,202041,1.5865438653883255,2020,10,0.859375,0.9473684210526315,2.6,1.3333333333333333,True
BI,IU,202042,1.5865438653883255,2020,10,0.859375,0.8526315789473684,1.906666666666667,1.3333333333333333,True
